ticker,trade_date,open,high,low,close,volume
TSLA,2025-11-03,380.31,380.68,355.19,356.25,5234813
TSLA,2025-11-04,356.25,360.39,332.97,335.76,2947877
TSLA,2025-11-05,335.76,336.2,315.53,318.71,21746378
TSLA,2025-11-06,318.71,322.71,307.55,313.68,4922619
TSLA,2025-11-07,313.68,336.63,312.36,331.35,3187781
TSLA,2025-11-10,331.35,339.41,325.55,332.0,21520236
TSLA,2025-11-11,332.0,344.82,325.18,340.21,7215366
TSLA,2025-11-12,340.21,362.97,335.97,356.75,3205270
TSLA,2025-11-13,356.75,360.72,355.18,356.92,14019780
TSLA,2025-11-14,356.92,359.1,342.67,345.14,10044515
TSLA,2025-11-17,345.14,353.0,333.97,338.05,5503794
TSLA,2025-11-18,338.05,339.09,330.59,333.4,14352306
TSLA,2025-11-19,333.4,341.78,328.27,338.02,6582260
TSLA,2025-11-20,338.02,338.42,320.09,324.23,17644512
TSLA,2025-11-21,324.23,335.32,322.37,333.14,5609489
TSLA,2025-11-24,333.14,333.45,314.81,314.97,8930363
TSLA,2025-11-25,314.97,319.32,308.01,310.35,7044822
TSLA,2025-11-26,310.35,329.01,308.26,328.74,5146331
TSLA,2025-11-27,328.74,338.08,326.6,327.3,7002831
TSLA,2025-11-28,327.3,343.8,321.91,343.73,10257401
TSLA,2025-12-01,343.73,345.22,335.72,337.85,3225972
TSLA,2025-12-02,337.85,352.66,336.96,352.11,1905658
TSLA,2025-12-03,352.11,356.06,331.76,332.97,3258652
TSLA,2025-12-04,332.97,339.21,329.24,334.06,6736180
TSLA,2025-12-05,334.06,335.1,328.56,333.36,2327631
TSLA,2025-12-08,333.36,337.8,324.04,332.6,4168111
TSLA,2025-12-09,332.6,335.86,319.93,321.72,9554116
TSLA,2025-12-10,321.72,321.81,313.55,316.63,3496328
TSLA,2025-12-11,316.63,322.88,315.91,321.43,4625653
TSLA,2025-12-12,321.43,337.31,318.38,332.39,12371609
TSLA,2025-12-15,332.39,343.33,329.7,343.18,13786220
TSLA,2025-12-16,343.18,343.51,333.61,334.4,5329014
TSLA,2025-12-17,334.4,339.7,325.47,329.7,7974963
TSLA,2025-12-18,329.7,334.0,322.82,327.06,1804074
TSLA,2025-12-19,327.06,348.09,324.24,345.57,8831283
TSLA,2025-12-22,345.57,350.01,342.62,349.8,10610564
TSLA,2025-12-23,349.8,368.19,347.14,363.59,4469465
TSLA,2025-12-24,363.59,364.21,348.62,349.3,3729265
TSLA,2025-12-25,349.3,355.46,346.11,354.55,6066521
TSLA,2025-12-26,354.55,357.88,351.97,357.51,3239600
TSLA,2025-12-29,357.51,373.24,352.8,361.87,3899661
TSLA,2025-12-30,361.87,366.33,349.85,359.61,4659054
TSLA,2025-12-31,359.61,364.51,346.01,346.36,3801340
HD,2023-01-02,330.0,330.86,326.29,326.79,11724668
HD,2023-01-03,326.79,329.63,326.5,328.83,4009268
HD,2023-01-04,328.83,332.42,327.19,331.71,3883636
HD,2023-01-05,331.71,337.8,331.44,336.91,2711411
HD,2023-01-06,336.91,337.08,335.53,335.79,8310296
HD,2023-01-09,335.79,347.74,333.49,345.73,4853128
HD,2023-01-10,345.73,345.92,342.84,343.67,5240243
HD,2023-01-11,343.67,349.31,341.97,349.07,7148362
HD,2023-01-12,349.07,349.74,346.25,346.97,4565988
HD,2023-01-13,346.97,350.91,346.09,348.29,9139960
HD,2023-01-16,348.29,350.5,347.93,349.8,5815468
HD,2023-01-17,349.8,351.25,346.12,346.53,7314468
HD,2023-01-18,346.53,346.93,341.61,341.74,8884617
HD,2023-01-19,341.74,344.33,338.67,343.06,11399649
HD,2023-01-20,343.06,345.14,342.43,343.2,7083184
HD,2023-01-23,343.2,344.69,340.81,343.36,12173175
HD,2023-01-24,343.36,346.23,340.99,342.56,13461051
HD,2023-01-25,342.56,347.39,341.05,347.16,6858945
HD,2023-01-26,347.16,351.0,344.22,344.33,5488354
HD,2023-01-27,344.33,348.04,342.04,346.19,6581190
HD,2023-01-30,346.19,350.62,344.18,350.18,2039825
HD,2023-01-31,350.18,355.84,349.5,353.92,2562527
HD,2023-02-01,353.92,361.64,353.19,361.61,11503618
HD,2023-02-02,361.61,362.44,350.77,353.48,5106878
HD,2023-02-03,353.48,355.81,352.96,355.71,9627288
HD,2023-02-06,355.71,359.39,351.17,351.78,3164729
HD,2023-02-07,351.78,358.29,351.35,357.98,3962982
HD,2023-02-08,357.98,360.27,350.31,353.11,2864210
HD,2023-02-09,353.11,354.79,344.03,344.15,9869068
HD,2023-02-10,344.15,345.02,343.49,344.18,4127396
HD,2023-02-13,344.18,346.98,333.9,336.39,8759701
HD,2023-02-14,336.39,340.09,335.86,340.04,6308041
HD,2023-02-15,340.04,340.29,329.28,329.4,5714982
HD,2023-02-16,329.4,336.72,328.13,335.99,2912316
HD,2023-02-17,335.99,336.86,332.5,332.63,1570904
HD,2023-02-20,332.63,335.79,331.48,334.21,10060662
HD,2023-02-21,334.21,335.65,329.37,330.5,4098253
HD,2023-02-22,330.5,332.57,330.02,330.18,4832564
HD,2023-02-23,330.18,340.16,328.63,339.91,8621120
HD,2023-02-24,339.91,343.75,339.14,341.36,3106665
HD,2023-02-27,341.36,341.93,337.71,338.03,5565965
HD,2023-02-28,338.03,342.1,336.98,340.9,7383639
HD,2023-03-01,340.9,351.96,340.85,347.85,9755312
HD,2023-03-02,347.85,349.9,344.36,348.91,8705660
HD,2023-03-03,348.91,349.81,344.7,344.85,6846316
HD,2023-03-06,344.85,349.59,344.25,348.18,7386425
HD,2023-03-07,348.18,351.7,346.46,351.3,14937526
HD,2023-03-08,351.3,351.51,349.49,350.92,7914450
HD,2023-03-09,350.92,352.81,348.04,348.94,4722321
HD,2023-03-10,348.94,354.9,347.22,354.79,8420737
HD,2023-03-13,354.79,358.14,353.6,358.1,2286897
HD,2023-03-14,358.1,358.36,354.76,356.55,1570909
HD,2023-03-15,356.55,357.08,349.67,352.65,13706796
HD,2023-03-16,352.65,353.47,349.99,351.26,5111269
HD,2023-03-17,351.26,355.72,345.96,347.12,3791367
HD,2023-03-20,347.12,347.44,342.95,346.29,895195
HD,2023-03-21,346.29,346.9,341.85,342.49,5157076
HD,2023-03-22,342.49,343.04,341.31,341.83,8821717
HD,2023-03-23,341.83,344.07,333.24,334.02,4167408
HD,2023-03-24,334.02,338.43,332.79,336.56,5077151
HD,2023-03-27,336.56,340.4,332.39,333.22,6162656
HD,2023-03-28,333.22,334.08,328.67,330.05,5779224
HD,2023-03-29,330.05,336.12,329.31,335.57,11148849
HD,2023-03-30,335.57,339.08,335.46,338.78,11013705
HD,2023-03-31,338.78,340.32,335.54,340.17,14457914
HD,2023-04-03,340.17,345.64,339.55,345.64,4445528
HD,2023-04-04,345.64,351.98,345.23,351.11,1768150
HD,2023-04-05,351.11,355.82,349.83,354.5,8938999
HD,2023-04-06,354.5,355.33,351.52,352.89,3992122
HD,2023-04-07,352.89,355.08,346.86,347.58,5240374
HD,2023-04-10,347.58,349.52,347.48,349.27,1635165
HD,2023-04-11,349.27,354.5,348.69,352.89,7683344
HD,2023-04-12,352.89,354.6,343.71,344.56,4361884
HD,2023-04-13,344.56,348.02,344.15,347.61,3908626
HD,2023-04-14,347.61,349.11,346.65,347.05,4083748
HD,2023-04-17,347.05,353.61,345.57,352.16,4891212
HD,2023-04-18,352.16,358.72,349.45,357.61,5033388
HD,2023-04-19,357.61,361.39,356.51,361.34,5870567
HD,2023-04-20,361.34,361.83,357.78,358.39,10186261
HD,2023-04-21,358.39,364.02,356.94,362.34,4482894
HD,2023-04-24,362.34,367.06,360.94,366.13,1087164
HD,2023-04-25,366.13,368.93,361.79,363.05,3529450
HD,2023-04-26,363.05,367.73,362.96,365.73,7005305
HD,2023-04-27,365.73,368.49,361.48,362.15,8413959
HD,2023-04-28,362.15,364.03,357.38,360.55,7841116
HD,2023-05-01,360.55,361.7,359.86,360.2,6749907
HD,2023-05-02,360.2,361.86,356.73,357.93,9003547
HD,2023-05-03,357.93,361.45,355.91,360.16,6888582
HD,2023-05-04,360.16,360.37,354.21,354.94,4574727
HD,2023-05-05,354.94,356.34,351.25,353.23,3633797
HD,2023-05-08,353.23,354.5,350.5,353.57,11926195
HD,2023-05-09,353.57,359.53,353.45,358.67,4165396
HD,2023-05-10,358.67,358.71,357.21,358.23,7159383
HD,2023-05-11,358.23,360.88,355.17,355.34,7878013
HD,2023-05-12,355.34,365.33,354.53,361.57,3748136
HD,2023-05-15,361.57,362.12,357.71,358.39,7346236
HD,2023-05-16,358.39,360.23,356.31,359.94,12948183
HD,2023-05-17,359.94,360.32,345.85,347.66,3074963
HD,2023-05-18,347.66,353.06,347.02,352.61,3940303
HD,2023-05-19,352.61,353.71,351.71,353.6,1230758
HD,2023-05-22,353.6,353.98,349.12,349.49,5934699
HD,2023-05-23,349.49,349.53,347.11,349.26,2688030
HD,2023-05-24,349.26,358.48,348.91,357.77,18993145
HD,2023-05-25,357.77,360.88,357.63,359.84,2943751
HD,2023-05-26,359.84,364.15,357.05,357.15,4454699
HD,2023-05-29,357.15,357.32,353.37,353.4,11733395
HD,2023-05-30,353.4,353.66,348.3,351.11,2182460
HD,2023-05-31,351.11,355.71,349.76,352.81,6566098
HD,2023-06-01,352.81,359.09,352.17,357.0,3480177
HD,2023-06-02,357.0,360.81,356.19,360.78,4935580
HD,2023-06-05,360.78,361.01,356.06,360.59,3284619
HD,2023-06-06,360.59,370.9,359.98,368.33,5553172
HD,2023-06-07,368.33,375.67,366.99,374.31,6447739
HD,2023-06-08,374.31,377.14,364.54,365.31,7427990
HD,2023-06-09,365.31,366.64,362.79,366.53,7108571
HD,2023-06-12,366.53,369.54,359.08,360.66,4763539
HD,2023-06-13,360.66,361.56,353.3,353.69,8835575
HD,2023-06-14,353.69,357.26,352.54,357.05,11372706
HD,2023-06-15,357.05,357.52,353.42,353.79,5766441
HD,2023-06-16,353.79,354.33,351.86,354.14,2667692
HD,2023-06-19,354.14,364.11,353.69,361.16,2817679
HD,2023-06-20,361.16,361.28,358.47,358.74,9654578
HD,2023-06-21,358.74,361.59,347.05,349.16,7421703
HD,2023-06-22,349.16,354.21,347.13,352.97,3489166
HD,2023-06-23,352.97,353.74,351.72,352.24,2112674
HD,2023-06-26,352.24,356.44,345.44,346.73,8188546
HD,2023-06-27,346.73,351.16,346.5,347.78,9069163
HD,2023-06-28,347.78,348.71,336.61,336.64,1511296
HD,2023-06-29,336.64,339.37,336.56,338.05,8705684
HD,2023-06-30,338.05,339.14,333.73,336.28,4738850
HD,2023-07-03,336.28,336.57,333.19,333.78,4777694
HD,2023-07-04,333.78,335.37,333.65,334.31,10504525
HD,2023-07-05,334.31,334.71,334.22,334.55,9919728
HD,2023-07-06,334.55,335.41,327.08,329.73,3037441
HD,2023-07-07,329.73,331.95,327.14,327.88,2264377
HD,2023-07-10,327.88,329.29,325.83,326.43,4678103
HD,2023-07-11,326.43,328.39,325.38,328.32,2029247
HD,2023-07-12,328.32,328.41,320.05,321.62,12866177
HD,2023-07-13,321.62,324.07,321.37,321.69,4182889
HD,2023-07-14,321.69,324.38,319.78,320.14,1242638
HD,2023-07-17,320.14,324.28,319.02,322.18,3565819
HD,2023-07-18,322.18,322.19,319.24,319.97,5490315
HD,2023-07-19,319.97,320.17,314.02,314.32,9840799
HD,2023-07-20,314.32,322.43,313.03,320.56,13882480
HD,2023-07-21,320.56,321.58,311.56,314.36,8099921
HD,2023-07-24,314.36,317.89,312.54,315.54,4026818
HD,2023-07-25,315.54,323.2,314.99,322.46,11100162
HD,2023-07-26,322.46,324.01,318.79,320.2,8544422
HD,2023-07-27,320.2,321.68,313.76,316.31,5529199
HD,2023-07-28,316.31,318.18,312.11,313.55,3893120
HD,2023-07-31,313.55,314.17,309.89,309.98,6810111
HD,2023-08-01,309.98,319.06,309.66,316.41,4038506
HD,2023-08-02,316.41,317.1,306.44,307.89,4324643
HD,2023-08-03,307.89,309.32,300.84,301.16,8787790
HD,2023-08-04,301.16,301.87,299.26,301.16,4038935
HD,2023-08-07,301.16,301.44,291.95,294.34,916235
HD,2023-08-08,294.34,295.3,291.6,294.11,2496355
HD,2023-08-09,294.11,294.97,288.51,290.06,8899678
HD,2023-08-10,290.06,297.42,289.6,296.64,4650012
HD,2023-08-11,296.64,297.24,290.51,291.89,2259858
HD,2023-08-14,291.89,293.54,289.12,289.26,5207681
HD,2023-08-15,289.26,290.98,284.52,287.95,7700396
HD,2023-08-16,287.95,290.73,286.13,290.49,2373014
HD,2023-08-17,290.49,292.85,288.85,290.43,6417756
HD,2023-08-18,290.43,291.94,286.05,287.53,2682461
HD,2023-08-21,287.53,288.17,286.87,287.68,7429940
HD,2023-08-22,287.68,296.06,286.28,295.82,2587177
HD,2023-08-23,295.82,298.8,294.91,298.67,4697590
HD,2023-08-24,298.67,298.96,294.94,295.49,1903580
HD,2023-08-25,295.49,296.45,291.12,292.53,3194567
HD,2023-08-28,292.53,292.62,289.16,289.46,4269219
HD,2023-08-29,289.46,290.71,282.85,286.28,2398455
HD,2023-08-30,286.28,286.37,284.0,284.92,7468605
HD,2023-08-31,284.92,286.74,284.35,286.56,2472671
HD,2023-09-01,286.56,288.49,285.09,286.66,4944902
HD,2023-09-04,286.66,290.19,284.33,289.65,3912078
HD,2023-09-05,289.65,291.19,282.61,282.95,8346255
HD,2023-09-06,282.95,285.53,282.17,284.84,4104089
HD,2023-09-07,284.84,285.03,284.79,284.92,8758553
HD,2023-09-08,284.92,288.87,284.36,288.54,3905327
HD,2023-09-11,288.54,289.18,283.11,284.64,8466125
HD,2023-09-12,284.64,285.32,283.77,285.08,2860746
HD,2023-09-13,285.08,290.13,284.3,289.99,5756369
HD,2023-09-14,289.99,290.56,287.19,288.32,3711560
HD,2023-09-15,288.32,289.9,285.78,289.27,5833917
HD,2023-09-18,289.27,289.55,286.72,287.37,5990627
HD,2023-09-19,287.37,287.61,285.32,287.02,6727526
HD,2023-09-20,287.02,292.58,286.46,291.01,3492024
HD,2023-09-21,291.01,295.33,290.26,295.05,3317520
HD,2023-09-22,295.05,297.13,294.22,295.47,11764447
HD,2023-09-25,295.47,299.22,293.85,297.66,7231872
HD,2023-09-26,297.66,299.64,291.11,292.18,6118809
HD,2023-09-27,292.18,294.58,291.44,293.85,1909479
HD,2023-09-28,293.85,295.34,292.84,294.2,7147806
HD,2023-09-29,294.2,295.57,292.5,293.49,6080788
HD,2023-10-02,293.49,297.19,292.8,294.61,3704230
HD,2023-10-03,294.61,296.64,290.82,290.82,4451467
HD,2023-10-04,290.82,291.81,289.69,290.03,4643993
HD,2023-10-05,290.03,290.05,286.71,286.77,2936673
HD,2023-10-06,286.77,288.42,282.94,283.88,2274756
HD,2023-10-09,283.88,286.2,282.92,285.35,2907824
HD,2023-10-10,285.35,291.09,284.95,289.75,3242517
HD,2023-10-11,289.75,292.8,287.61,292.26,7143384
HD,2023-10-12,292.26,295.41,290.96,294.82,4979139
HD,2023-10-13,294.82,295.81,288.77,291.5,5698654
HD,2023-10-16,291.5,296.27,291.19,294.02,2936454
HD,2023-10-17,294.02,295.98,292.92,292.96,2907888
HD,2023-10-18,292.96,294.8,287.72,290.1,2460942
HD,2023-10-19,290.1,291.64,288.37,289.2,4656942
HD,2023-10-20,289.2,291.94,288.76,289.44,14020852
HD,2023-10-23,289.44,293.9,289.21,292.58,1319057
HD,2023-10-24,292.58,294.6,290.97,294.47,6871529
HD,2023-10-25,294.47,300.07,292.98,298.12,2202969
HD,2023-10-26,298.12,300.92,298.08,300.88,5687752
HD,2023-10-27,300.88,302.43,293.9,294.52,5075923
HD,2023-10-30,294.52,296.07,294.1,296.0,3301761
HD,2023-10-31,296.0,296.37,291.37,292.53,9657472
HD,2023-11-01,292.53,294.05,292.02,293.91,6525345
HD,2023-11-02,293.91,298.82,292.58,297.81,4325131
HD,2023-11-03,297.81,304.6,297.48,302.63,9577575
HD,2023-11-06,302.63,303.37,298.26,301.7,3929263
HD,2023-11-07,301.7,308.0,300.27,307.62,8617125
HD,2023-11-08,307.62,309.8,302.72,303.2,6264210
HD,2023-11-09,303.2,308.38,300.31,305.74,7591963
HD,2023-11-10,305.74,307.27,304.25,306.05,8545465
HD,2023-11-13,306.05,310.52,305.35,310.12,3693069
HD,2023-11-14,310.12,317.06,309.85,315.51,8925232
HD,2023-11-15,315.51,321.22,314.9,318.9,6264998
HD,2023-11-16,318.9,319.39,314.87,314.89,13149412
HD,2023-11-17,314.89,316.48,307.7,308.23,5650993
HD,2023-11-20,308.23,311.5,306.49,309.08,2589261
HD,2023-11-21,309.08,311.22,307.03,310.58,5488220
HD,2023-11-22,310.58,312.41,308.94,309.86,8853423
HD,2023-11-23,309.86,310.75,309.03,309.67,2606604
HD,2023-11-24,309.67,310.87,308.0,309.62,4976915
HD,2023-11-27,309.62,310.32,306.89,307.6,2803957
HD,2023-11-28,307.6,307.93,304.65,306.16,3508430
HD,2023-11-29,306.16,311.82,305.45,310.32,4591553
HD,2023-11-30,310.32,310.44,304.12,305.28,3826177
HD,2023-12-01,305.28,305.39,302.78,305.26,4496967
HD,2023-12-04,305.26,309.56,303.31,307.17,8939745
HD,2023-12-05,307.17,309.11,307.04,309.01,3721242
HD,2023-12-06,309.01,314.0,308.84,313.68,9014892
HD,2023-12-07,313.68,314.85,311.3,313.54,6272606
HD,2023-12-08,313.54,313.78,305.04,306.44,7809257
HD,2023-12-11,306.44,307.44,301.56,301.74,7475752
HD,2023-12-12,301.74,301.86,301.23,301.69,5122167
HD,2023-12-13,301.69,304.93,298.8,304.39,4716803
HD,2023-12-14,304.39,304.4,299.14,299.57,2979184
HD,2023-12-15,299.57,300.86,295.83,296.31,13212646
HD,2023-12-18,296.31,297.47,291.24,292.61,5164087
HD,2023-12-19,292.61,293.07,290.72,291.58,5024364
HD,2023-12-20,291.58,294.86,290.28,294.43,7070520
HD,2023-12-21,294.43,298.95,290.41,297.99,12517521
HD,2023-12-22,297.99,299.08,293.08,296.89,6028002
HD,2023-12-25,296.89,298.12,295.38,296.32,3946065
HD,2023-12-26,296.32,297.14,292.91,293.19,12470791
HD,2023-12-27,293.19,293.42,289.19,289.83,12619005
HD,2023-12-28,289.83,290.78,288.03,288.03,4212089
HD,2023-12-29,288.03,289.51,287.58,289.03,1897773
HD,2024-01-01,289.03,289.93,287.93,288.24,13815103
HD,2024-01-02,288.24,293.95,287.21,292.24,4187427
HD,2024-01-03,292.24,293.6,290.49,291.41,1820456
HD,2024-01-04,291.41,291.9,286.81,288.68,5090775
HD,2024-01-05,288.68,289.2,284.67,284.69,4794289
HD,2024-01-08,284.69,285.03,282.63,283.61,6975043
HD,2024-01-09,283.61,283.71,279.46,280.11,16897903
HD,2024-01-10,280.11,283.06,279.52,282.75,5678493
HD,2024-01-11,282.75,282.9,279.78,281.85,6527119
HD,2024-01-12,281.85,283.32,278.01,278.78,7467726
HD,2024-01-15,278.78,278.79,276.21,276.74,4479784
HD,2024-01-16,276.74,277.48,272.25,272.65,14193560
HD,2024-01-17,272.65,273.25,263.85,265.83,7384313
HD,2024-01-18,265.83,267.48,263.25,267.41,3173248
HD,2024-01-19,267.41,268.25,264.2,264.74,5687541
HD,2024-01-22,264.74,272.36,264.13,270.64,7658628
HD,2024-01-23,270.64,274.17,270.43,273.13,7819389
HD,2024-01-24,273.13,274.24,272.95,273.79,8221304
HD,2024-01-25,273.79,274.53,272.28,272.57,1603091
HD,2024-01-26,272.57,277.74,269.62,277.61,8077017
HD,2024-01-29,277.61,278.67,275.0,275.6,4703151
HD,2024-01-30,275.6,280.58,275.2,280.54,4138868
HD,2024-01-31,280.54,281.8,277.04,277.61,7759630
HD,2024-02-01,277.61,287.63,275.92,286.11,3211448
HD,2024-02-02,286.11,290.41,285.2,289.79,3385308
HD,2024-02-05,289.79,290.07,284.83,288.14,4145078
HD,2024-02-06,288.14,292.86,287.86,292.03,2738257
HD,2024-02-07,292.03,294.7,285.42,286.27,5153535
HD,2024-02-08,286.27,290.19,284.75,289.4,11188080
HD,2024-02-09,289.4,290.94,287.73,288.63,10064865
HD,2024-02-12,288.63,289.35,285.33,287.02,10025224
HD,2024-02-13,287.02,294.49,286.82,291.25,2694435
HD,2024-02-14,291.25,297.61,289.35,296.34,1895152
HD,2024-02-15,296.34,299.44,295.99,299.08,7078780
HD,2024-02-16,299.08,299.81,294.34,296.26,4904934
HD,2024-02-19,296.26,298.05,295.36,297.61,1612515
HD,2024-02-20,297.61,298.55,295.75,296.31,5322981
HD,2024-02-21,296.31,300.06,295.92,298.98,7204584
HD,2024-02-22,298.98,304.43,298.35,303.95,8536384
HD,2024-02-23,303.95,306.25,302.74,304.38,3360468
HD,2024-02-26,304.38,305.69,298.78,301.37,11129542
HD,2024-02-27,301.37,304.45,299.96,304.16,8312542
HD,2024-02-28,304.16,304.32,302.62,303.56,2818202
HD,2024-02-29,303.56,304.88,299.18,300.39,6994997
HD,2024-03-01,300.39,302.01,297.8,298.77,5321216
HD,2024-03-04,298.77,299.73,295.88,296.68,1546724
HD,2024-03-05,296.68,298.34,293.77,294.25,6429454
HD,2024-03-06,294.25,295.26,290.44,290.82,1515838
HD,2024-03-07,290.82,297.52,289.17,295.21,7270710
HD,2024-03-08,295.21,295.29,292.84,293.33,6394658
HD,2024-03-11,293.33,299.05,292.91,298.31,12299998
HD,2024-03-12,298.31,301.66,297.21,301.38,3050210
HD,2024-03-13,301.38,304.76,300.11,302.88,6398131
HD,2024-03-14,302.88,304.06,301.38,303.6,7491265
HD,2024-03-15,303.6,306.37,303.33,306.11,2062574
HD,2024-03-18,306.11,306.78,299.77,300.2,2331657
HD,2024-03-19,300.2,302.27,300.07,301.49,11078273
HD,2024-03-20,301.49,302.48,298.6,298.74,1662000
HD,2024-03-21,298.74,305.03,297.16,302.5,2782094
HD,2024-03-22,302.5,308.94,300.95,308.23,7256868
HD,2024-03-25,308.23,312.24,308.22,310.56,9379846
HD,2024-03-26,310.56,313.48,309.62,312.82,7758361
HD,2024-03-27,312.82,316.12,308.48,309.51,5410237
HD,2024-03-28,309.51,310.36,308.75,309.14,11185840
HD,2024-03-29,309.14,311.79,304.95,306.19,3522494
HD,2024-04-01,306.19,308.36,305.59,308.08,6942273
HD,2024-04-02,308.08,311.11,306.59,310.63,4379632
HD,2024-04-03,310.63,316.13,308.39,313.67,1950482
HD,2024-04-04,313.67,313.76,311.2,312.21,7868208
HD,2024-04-05,312.21,316.48,311.03,315.16,21470841
HD,2024-04-08,315.16,317.73,314.73,317.55,4188016
HD,2024-04-09,317.55,317.93,314.41,315.26,5025107
HD,2024-04-10,315.26,318.71,314.14,315.89,11024919
HD,2024-04-11,315.89,317.32,311.92,312.58,5536092
HD,2024-04-12,312.58,313.73,311.31,311.76,15366503
HD,2024-04-15,311.76,314.55,309.96,310.37,3667014
HD,2024-04-16,310.37,315.35,310.3,315.08,8237252
HD,2024-04-17,315.08,320.86,313.66,320.11,3166859
HD,2024-04-18,320.11,322.25,314.06,315.01,21265955
HD,2024-04-19,315.01,316.18,313.69,315.83,14966877
HD,2024-04-22,315.83,321.03,314.07,320.61,8078717
HD,2024-04-23,320.61,325.31,319.11,323.51,6086416
HD,2024-04-24,323.51,324.28,322.25,323.79,4124374
HD,2024-04-25,323.79,327.14,323.2,326.65,7648662
HD,2024-04-26,326.65,326.73,324.06,325.72,5519504
HD,2024-04-29,325.72,331.48,325.45,329.83,9683465
HD,2024-04-30,329.83,334.64,329.82,334.18,7981230
HD,2024-05-01,334.18,338.96,333.82,337.3,2606357
HD,2024-05-02,337.3,339.04,333.94,335.45,3622952
HD,2024-05-03,335.45,335.76,328.38,331.12,5343898
HD,2024-05-06,331.12,334.49,328.99,333.46,8248996
HD,2024-05-07,333.46,334.07,330.84,331.82,1255470
HD,2024-05-08,331.82,336.07,329.0,333.67,13230994
HD,2024-05-09,333.67,334.89,325.05,327.09,4587174
HD,2024-05-10,327.09,332.65,325.67,331.67,6429887
HD,2024-05-13,331.67,332.71,330.83,332.05,3738649
HD,2024-05-14,332.05,332.99,327.44,329.69,5767941
HD,2024-05-15,329.69,334.49,329.3,333.43,4339928
HD,2024-05-16,333.43,334.76,333.21,334.54,4449691
HD,2024-05-17,334.54,340.78,334.02,339.39,2938316
HD,2024-05-20,339.39,341.06,335.84,337.78,4089274
HD,2024-05-21,337.78,344.47,337.1,342.74,11264627
HD,2024-05-22,342.74,345.74,338.45,340.1,3057391
HD,2024-05-23,340.1,345.16,338.65,342.61,5499932
HD,2024-05-24,342.61,343.0,341.93,342.68,6692434
HD,2024-05-27,342.68,346.98,341.76,346.29,8868099
HD,2024-05-28,346.29,348.27,346.19,346.49,3254511
HD,2024-05-29,346.49,358.12,346.29,355.33,8832664
HD,2024-05-30,355.33,359.72,348.93,349.75,4591221
HD,2024-05-31,349.75,354.48,346.1,346.36,2569471
HD,2024-06-03,346.36,349.18,343.69,348.31,5178797
HD,2024-06-04,348.31,348.8,346.76,347.25,3460381
HD,2024-06-05,347.25,352.07,347.08,349.46,9005655
HD,2024-06-06,349.46,354.08,349.23,353.87,7804364
HD,2024-06-07,353.87,361.59,352.47,361.13,10576894
HD,2024-06-10,361.13,361.7,358.92,359.08,4010097
HD,2024-06-11,359.08,362.36,358.53,358.58,3301402
HD,2024-06-12,358.58,358.59,356.52,357.76,6835771
HD,2024-06-13,357.76,357.92,351.36,351.82,11864604
HD,2024-06-14,351.82,352.59,345.11,346.08,8432488
HD,2024-06-17,346.08,346.8,342.87,345.0,19502715
HD,2024-06-18,345.0,349.27,343.67,348.82,4746352
HD,2024-06-19,348.82,349.35,347.26,349.18,3478080
HD,2024-06-20,349.18,351.95,347.91,349.63,7260112
HD,2024-06-21,349.63,352.5,348.48,351.3,3675406
HD,2024-06-24,351.3,355.19,350.25,354.54,9888617
HD,2024-06-25,354.54,356.83,353.05,353.24,15710683
HD,2024-06-26,353.24,354.95,350.33,352.04,2822356
HD,2024-06-27,352.04,353.24,341.35,341.44,4056507
HD,2024-06-28,341.44,342.35,335.52,338.25,1722353
HD,2024-07-01,338.25,340.58,332.25,332.32,20267977
HD,2024-07-02,332.32,341.58,330.34,339.23,3649514
HD,2024-07-03,339.23,343.58,337.87,341.98,4449526
HD,2024-07-04,341.98,343.56,341.94,342.8,4730624
HD,2024-07-05,342.8,344.42,341.99,342.15,2212602
HD,2024-07-08,342.15,343.79,338.56,340.3,5695508
HD,2024-07-09,340.3,347.79,337.92,346.72,3077359
HD,2024-07-10,346.72,347.84,346.06,346.9,6839795
HD,2024-07-11,346.9,352.96,346.37,351.74,6099775
HD,2024-07-12,351.74,352.6,349.41,351.78,1791618
HD,2024-07-15,351.78,354.38,349.66,352.55,3013809
HD,2024-07-16,352.55,352.95,343.47,350.72,7883790
HD,2024-07-17,350.72,352.38,348.28,350.11,15950469
HD,2024-07-18,350.11,352.73,349.32,352.22,13887357
HD,2024-07-19,352.22,352.35,348.73,351.23,4301595
HD,2024-07-22,351.23,353.04,348.76,349.84,7204990
HD,2024-07-23,349.84,355.79,348.29,355.56,14048882
HD,2024-07-24,355.56,361.67,355.13,361.3,2376242
HD,2024-07-25,361.3,362.03,358.24,360.16,8183720
HD,2024-07-26,360.16,366.73,360.08,364.94,21057742
HD,2024-07-29,364.94,365.84,363.8,365.57,5510265
HD,2024-07-30,365.57,368.49,363.63,366.69,3998379
HD,2024-07-31,366.69,370.12,365.64,367.47,15127690
HD,2024-08-01,367.47,370.49,364.86,366.29,5504209
HD,2024-08-02,366.29,367.2,365.44,366.01,8875914
HD,2024-08-05,366.01,368.46,358.58,361.32,3062983
HD,2024-08-06,361.32,367.03,360.61,366.37,9165149
HD,2024-08-07,366.37,377.33,365.77,375.72,3859098
HD,2024-08-08,375.72,382.58,375.32,381.39,5193867
HD,2024-08-09,381.39,385.34,379.07,383.44,3358214
